2020-01-02,1520.54,1531.28,1518.33,1528.98,40690,23,0
2020-01-03,1528.8,1553.39,1527.82,1551.93,74689,23,0
2020-01-06,1559.66,1587.1,1559.61,1565.55,92907,23,0
2020-01-07,1564.71,1577.24,1555.19,1573.91,75768,23,0
2020-01-08,1576.3,1611.29,1552.15,1556.05,118146,23,0
2020-01-09,1556.1,1561.17,1540.12,1552.09,69488,23,0
2020-01-10,1551.59,1563.01,1545.65,1561.63,61774,23,0
2020-01-13,1561.29,1561.29,1546.38,1547.72,58246,23,0
2020-01-14,1547.85,1548.77,1535.85,1546.23,67474,23,0
2020-01-15,1546.03,1558.09,1545.82,1556.03,59346,23,0
2020-01-16,1555.89,1557.98,1547.9,1552.3,51986,23,0
2020-01-17,1552.09,1561.12,1549.25,1557.11,52063,23,0
2020-01-20,1557.03,1562.68,1556.27,1560.72,26412,23,0
2020-01-21,1559.87,1568.49,1546.22,1558.01,67190,23,0
2020-01-22,1557.46,1559.14,1550.07,1558.69,54801,23,0
2020-01-23,1558.49,1567.83,1551.81,1562.6,64289,23,0
2020-01-24,1562.11,1575.68,1556.41,1571.11,64307,23,0
2020-01-27,1580.62,1588.21,1575.79,1581.73,81293,23,0
2020-01-28,1581.19,1582.93,1565.4,1567.29,66077,23,0
2020-01-29,1566.26,1577.91,1563.27,1576.59,58202,23,0
2020-01-30,1576.41,1585.85,1572.12,1573.91,76662,23,0
2020-01-31,1573.35,1590.38,1570.85,1588.13,77076,23,0
2020-02-03,1593.11,1593.29,1569.7,1576.41,72838,23,0
2020-02-04,1576.91,1579.47,1548.9,1552.7,65124,23,0
2020-02-05,1552.39,1562.35,1547.37,1555.95,67716,23,0
2020-02-06,1555.89,1568.15,1552.38,1566.53,58237,23,0
2020-02-07,1566.27,1573.97,1560.93,1570.13,76840,23,0
2020-02-10,1571.96,1576.91,1567.88,1571.79,59251,23,0
2020-02-11,1571.49,1573.98,1561.99,1567.59,60336,23,0
2020-02-12,1567.67,1570.35,1561.87,1565.53,53746,23,0
2020-02-13,1565.5,1578.19,1565.45,1575.85,64618,23,0
2020-02-14,1575.87,1584.93,1572.94,1583.71,49622,23,0
2020-02-17,1582.12,1583.67,1578.77,1580.93,25569,23,0
2020-02-18,1583.91,1604.97,1581.85,1601.11,63303,23,0
2020-02-19,1601.31,1612.83,1599.45,1611.31,65750,23,0
2020-02-20,1611.85,1623.65,1603.76,1619.19,82949,23,0
2020-02-21,1619.85,1649.15,1618.85,1643.25,90682,23,0
2020-02-24,1653.25,1689.17,1650.79,1658.33,119038,23,0
2020-02-25,1658.69,1663.59,1625.05,1634.55,132801,23,0
2020-02-26,1634.45,1654.87,1624.75,1640.5,122877,23,0
